	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
523	1970-01-01 00:00:00.523	0.09843799844225765	0.7574011357491102	37.69372640086142	0.013671944225764962	1.5262111322667126e-05	2.241607680292644e-07
524	1970-01-01 00:00:00.524	0.09877897028362005	0.757584592801795	37.90188596409873	0.013719301436350037	1.5271062439013852e-05	2.241557344212497e-07
525	1970-01-01 00:00:00.525	0.09912064390051181	0.7577549769806352	38.10967110622251	0.013766756104875641	1.5354477796576923e-05	2.2420306185218108e-07
526	1970-01-01 00:00:00.526	0.09946313393521153	0.7579230480554474	38.31708765036975	0.013814324150474537	1.5174506357268284e-05	2.2403497927785255e-07
527	1970-01-01 00:00:00.527	0.09980621270212	0.7580927842915319	38.52429454275961	0.013861973985507247	1.526965119254276e-05	2.2386812584797263e-07
528	1970-01-01 00:00:00.528	0.10015006394515463	0.758254314902853	38.73137775139957	0.01390973112594677	1.5324357035113762e-05	2.237086791736418e-07
529	1970-01-01 00:00:00.529	0.10049466708212242	0.7583927601312281	38.937959033765765	0.013957592662611979	1.5201568027110197e-05	2.2378651938744742e-07
530	1970-01-01 00:00:00.530	0.10083981250449263	0.758547595582245	39.14402196178268	0.014005529480052714	1.520273920209168e-05	2.2374934613794886e-07
531	1970-01-01 00:00:00.531	0.1011857098789114	0.7586933081644887	39.34986186788154	0.014053570773588299	1.517905231776625e-05	2.235580496890592e-07
532	1970-01-01 00:00:00.532	0.10153218177704525	0.7588288110368594	39.555778679952056	0.014101691946958346	1.533752299003578e-05	2.2347849954703777e-07
533	1970-01-01 00:00:00.533	0.10187953244961612	0.7589634092640356	39.76110856016075	0.014149935077075335	1.52765721634306e-05	2.2348322027619835e-07
534	1970-01-01 00:00:00.534	0.10222744714247142	0.7590820447064471	39.96609510665107	0.014198256557465575	1.5248769402268204e-05	2.2335968764322513e-07
535	1970-01-01 00:00:00.535	0.1025759600768561	0.7592014666906842	40.17067658170465	0.014246661106607824	1.5282149913372362e-05	2.2319483129665447e-07
536	1970-01-01 00:00:00.536	0.1029251140918643	0.7593185023866706	40.375057032422696	0.014295154734013809	1.51930299461435e-05	2.2301122162974797e-07
537	1970-01-01 00:00:00.537	0.10327488941331892	0.759426859202546	40.57912165886027	0.014343734666126222	1.535719625600024e-05	2.2313456615682742e-07
538	1970-01-01 00:00:00.538	0.10362536655751495	0.7595437582569772	40.78270247844504	0.014392412017904888	1.5253495345471698e-05	2.2305616610742975e-07
539	1970-01-01 00:00:00.539	0.10397636650543773	0.7596305758186626	40.98605784984678	0.014441162037793666	1.5293557831757194e-05	2.2302339511953435e-07
540	1970-01-01 00:00:00.540	0.10432805171045512	0.7597236406420971	41.189039574340164	0.014490007173690856	1.5321654112369658e-05	2.228894710794221e-07
541	1970-01-01 00:00:00.541	0.10468011728127911	0.7598224659964535	41.391512777627504	0.014538905190995701	1.5300304711125085e-05	2.2281528419003023e-07
542	1970-01-01 00:00:00.542	0.10503286309301905	0.7599053258192532	41.59359684655162	0.014587897619806386	1.5215960586938249e-05	2.2257984724864665e-07
543	1970-01-01 00:00:00.543	0.10538618929291106	0.7599709065926795	41.79541724593221	0.01463697072182622	1.5300254041151013e-05	2.2269952968216234e-07
544	1970-01-01 00:00:00.544	0.10574006535556292	0.7600573438863643	41.996808776971925	0.014686120176351982	1.526454579478594e-05	2.2251428713654535e-07
545	1970-01-01 00:00:00.545	0.10609454499367812	0.7601351179541213	42.19794286862545	0.014735353474622194	1.5227561251976428e-05	2.2247813363177508e-07
546	1970-01-01 00:00:00.546	0.1064495534279601	0.7602018399300847	42.39884706626887	0.01478466023566284	1.530297705421035e-05	2.2225542882896006e-07
547	1970-01-01 00:00:00.547	0.10680509279148961	0.7602595309405418	42.599072549196876	0.014834040719344242	1.5191863510568211e-05	2.22159386411114e-07
548	1970-01-01 00:00:00.548	0.10716111220004823	0.7603214150819968	42.79905107379718	0.01488348777282045	1.5252137380994754e-05	2.2202777299524587e-07
549	1970-01-01 00:00:00.549	0.1075177602622852	0.7603811275248719	42.99853922791679	0.014933022223093157	1.5204682896282364e-05	2.221995464437446e-07
550	1970-01-01 00:00:00.550	0.10787479114905427	0.7604274189809648	43.19770095176325	0.014982609905577846	1.5164148630346856e-05	2.2199153719201068e-07
551	1970-01-01 00:00:00.551	0.10823239906181183	0.7604774875501523	43.39652276026426	0.015032277639446137	1.5244886204840265e-05	2.2197246625534562e-07
552	1970-01-01 00:00:00.552	0.10859042418697347	0.7605141806232448	43.59485407313464	0.01508200331400791	1.5124636283264727e-05	2.2174423464910012e-07
553	1970-01-01 00:00:00.553	0.10894892388618721	0.7605496729906062	43.79303932159362	0.015131794996224362	1.5232540169912102e-05	2.2168133484364506e-07
554	1970-01-01 00:00:00.554	0.10930806112471655	0.7605905588994709	43.99069675404384	0.015181675166439909	1.5198183660984642e-05	2.2164935531112734e-07
555	1970-01-01 00:00:00.555	0.10966747921630284	0.7606182982372861	44.187815683316195	0.01523159432182379	1.5201472087183285e-05	2.2156950070708844e-07
556	1970-01-01 00:00:00.556	0.11002749362602807	0.7606480749606919	44.38465010976052	0.015281596325592646	1.5077409466871674e-05	2.2142278728505666e-07
557	1970-01-01 00:00:00.557	0.11038777262412636	0.7606667315088802	44.58098075943239	0.015331635090012405	1.516157625427506e-05	2.2143363334043126e-07
558	1970-01-01 00:00:00.558	0.11074857837666072	0.760691942450746	44.77704631328875	0.015381747007535636	1.5186479279929485e-05	2.2118846621446242e-07
559	1970-01-01 00:00:00.559	0.1111098240637016	0.7607022246480366	44.97277482303431	0.01543191998788943	1.5135427749449605e-05	2.2110334523587885e-07
560	1970-01-01 00:00:00.560	0.11147161245304738	0.760710451232885	45.16805103023143	0.015482168420877258	1.5125048221600348e-05	2.2106587492094543e-07
561	1970-01-01 00:00:00.561	0.11183374312755953	0.7607132810253299	45.36284921310481	0.015532464268163204	1.5228565521785956e-05	2.2115592061289226e-07
562	1970-01-01 00:00:00.562	0.1121962540475757	0.7607299770768857	45.55744899144366	0.01558281303446811	1.5178801601319803e-05	2.2103372659264e-07
563	1970-01-01 00:00:00.563	0.11255925764466573	0.760723420660028	45.75148141872609	0.015633230229522132	1.5234330705706934e-05	2.2091204644940542e-07
564	1970-01-01 00:00:00.564	0.1129225520894072	0.7607303524902819	45.94486846088436	0.015683687789723035	1.5128687114854592e-05	2.2068088643144767e-07
565	1970-01-01 00:00:00.565	0.11328622980009721	0.7607215701786365	46.138126745351805	0.015734198635617938	1.5088101188218678e-05	2.2063067822313242e-07
566	1970-01-01 00:00:00.566	0.1136501659350681	0.7607095685007296	46.330887634058854	0.01578474531584387	1.5117982228078465e-05	2.2055502811922036e-07
567	1970-01-01 00:00:00.567	0.11401465513791322	0.760699948049144	46.52313487850865	0.015835368791472796	1.5127355042620352e-05	2.205709620048978e-07
568	1970-01-01 00:00:00.568	0.11437946879639771	0.7606838120329804	46.71517714798588	0.015886037324145064	1.5096566356177133e-05	2.2042951071687704e-07
569	1970-01-01 00:00:00.569	0.1147445900347201	0.7606688682676493	46.90673212858622	0.015936748646524945	1.5143903642699854e-05	2.2030414332162974e-07
570	1970-01-01 00:00:00.570	0.11511008985864864	0.7606539879059282	47.09774645768598	0.01598751248309267	1.5043722893403734e-05	2.2029586675570386e-07
571	1970-01-01 00:00:00.571	0.11547587135060976	0.7606422086402439	47.28855979390244	0.01603831543871951	1.5178354616333964e-05	2.1994404847880635e-07
572	1970-01-01 00:00:00.572	0.11584202910871157	0.760599217670205	47.47871459339922	0.01608917068081991	1.506988198332339e-05	2.2004414073728372e-07
573	1970-01-01 00:00:00.573	0.11620858908824606	0.7605682259672891	47.66866993439522	0.016140081862260465	1.5043097972970628e-05	2.200197280015701e-07
574	1970-01-01 00:00:00.574	0.11657531140257123	0.7605512287049195	47.857976338901274	0.016191015415457904	1.5006631420480441e-05	2.19892026613886e-07
575	1970-01-01 00:00:00.575	0.11694234747783552	0.7605202348058698	48.0469905551819	0.01624199272546622	1.506224107293224e-05	2.1962590048212405e-07
576	1970-01-01 00:00:00.576	0.11730979455095862	0.7604875246093631	48.235546250496895	0.016293027043696298	1.4997614509927622e-05	2.1959707348614747e-07
577	1970-01-01 00:00:00.577	0.11767745673353312	0.7604424372882392	48.42366614824782	0.016344091245489575	1.4988273996845697e-05	2.195748286575976e-07
578	1970-01-01 00:00:00.578	0.11804541735256292	0.7603905120766734	48.6115083140425	0.0163951968188499	1.5047713176155643e-05	2.1961332551589485e-07
579	1970-01-01 00:00:00.579	0.11841365690563725	0.7603599788143383	48.79879048897059	0.01644634122334559	1.5013312435408027e-05	2.1932240497045948e-07
580	1970-01-01 00:00:00.580	0.11878219876520513	0.7603163962711034	48.98564686398873	0.01649752760762325	1.4987817222053252e-05	2.1930153349712643e-07
581	1970-01-01 00:00:00.581	0.11915090281910488	0.7602771958434308	49.17230038130003	0.0165487365511212	1.5093920755562324e-05	2.1896613387664052e-07
582	1970-01-01 00:00:00.582	0.11952009059632324	0.7602224401313569	49.358407313629804	0.01660001259429764	1.503153421546512e-05	2.1898634309032288e-07
583	1970-01-01 00:00:00.583	0.11988937686613012	0.7601808366652332	49.54405578147079	0.016651302346869817	1.5108638186841957e-05	2.1890971991685732e-07
584	1970-01-01 00:00:00.584	0.12025890363938155	0.760112403833031	49.729103268373656	0.01670262550979006	1.4979128839388236e-05	2.1877823283474197e-07
585	1970-01-01 00:00:00.585	0.12062858468970185	0.7600614334543553	49.91408005507523	0.016753970109842774	1.5117178061210363e-05	2.1865414935994642e-07
586	1970-01-01 00:00:00.586	0.12099877732434679	0.7600015989720863	50.09828547933401	0.01680538570922968	1.4876612369906473e-05	2.1869669342419663e-07
587	1970-01-01 00:00:00.587	0.12136890271784297	0.7599458400751024	50.28221088799286	0.016856792054849336	1.493282967384444e-05	2.184371906421951e-07
588	1970-01-01 00:00:00.588	0.1217394220233511	0.759888735119066	50.465733753119125	0.016908253076923077	1.4973409875326939e-05	2.1834822623278913e-07
589	1970-01-01 00:00:00.589	0.12211004594886347	0.7598196395675909	50.64891022576566	0.016959728649107116	1.4988188652111896e-05	2.1822410232832414e-07
590	1970-01-01 00:00:00.590	0.12248093509952168	0.7597551765375714	50.83156328467829	0.017011240969603453	1.4986927602049283e-05	2.1812728734591548e-07
591	1970-01-01 00:00:00.591	0.12285197020225413	0.7596918543708506	51.013848375482475	0.017062773693994133	1.4939050731657557e-05	2.178811576184798e-07
592	1970-01-01 00:00:00.592	0.12322330853549245	0.7596123572081955	51.1957707614574	0.017114348453907722	1.4971133055870051e-05	2.1774273264486932e-07
593	1970-01-01 00:00:00.593	0.12359482426538819	0.7595488630034024	51.37726382060006	0.017165947801732136	1.4960935642141046e-05	2.1762722423233922e-07
594	1970-01-01 00:00:00.594	0.12396651483603258	0.7594783241507447	51.558231129966245	0.01721757149041588	1.4935985347964636e-05	2.174918632346564e-07
595	1970-01-01 00:00:00.595	0.12433830486822954	0.7594102133659533	51.73900443219473	0.01726920903254777	1.5043253125285899e-05	2.1734521085686217e-07
596	1970-01-01 00:00:00.596	0.12471039016733808	0.7593395042361326	51.91908164177254	0.01732088754570809	1.494372597448807e-05	2.1701780742016908e-07
