	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
494	1970-01-01 00:00:00.000000494	0.12585786317665915	0.4439719670117424	13.23668642707618	0.017480258988486572	1.6204904669021684e-05	2.0159140683913597e-07
495	1970-01-01 00:00:00.000000495	0.12614911104865856	0.4445343899333355	13.366097466586059	0.017520710120584294	1.613310439354923e-05	2.015125159813418e-07
496	1970-01-01 00:00:00.000000496	0.12644061013662405	0.445093392791734	13.495477352561906	0.017561196120986566	1.6094773922873513e-05	2.014167927235092e-07
497	1970-01-01 00:00:00.000000497	0.12673235999217194	0.4456492950079911	13.624824526566425	0.017601716956358655	1.603315987791513e-05	2.0132090181099783e-07
498	1970-01-01 00:00:00.000000498	0.12702435748570312	0.4461972839418675	13.754136670576926	0.017642272161070106	1.6001959228391743e-05	2.012164598640913e-07
499	1970-01-01 00:00:00.000000499	0.12731660688066673	0.4467383365666661	13.883414264646037	0.01768286235817883	1.5967304249556428e-05	2.0110352452542747e-07
500	1970-01-01 00:00:00.000000500	0.1276090814909984	0.4472853370131243	14.012683719852332	0.01772348378116411	1.5931745847110866e-05	2.0095735057723185e-07
501	1970-01-01 00:00:00.000000501	0.1279015288743379	0.44787723306145	14.14254373249277	0.017764101444610537	1.6041628507279107e-05	2.0065095092979677e-07
502	1970-01-01 00:00:00.000000502	0.12819416292430316	0.44847094925082387	14.273006884790831	0.017804745056411424	1.618612699702927e-05	2.002653333657328e-07
503	1970-01-01 00:00:00.000000503	0.12848702900353565	0.44906747289240645	14.403755641928056	0.017845420886665152	1.6361056465114016e-05	1.9982179766017383e-07
504	1970-01-01 00:00:00.000000504	0.12878004697951775	0.44966307092785845	14.534852750842624	0.017886117839966298	1.6644012061333288e-05	1.9931098650008662e-07
505	1970-01-01 00:00:00.000000505	0.12907303438132398	0.4502440786235814	14.666668533406725	0.017926810546066797	1.710583039340122e-05	1.985719065212166e-07
506	1970-01-01 00:00:00.000000506	0.12936502639019185	0.45054241339889367	14.800732879209393	0.017967364963607544	1.800367221502281e-05	1.969864213913861e-07
507	1970-01-01 00:00:00.000000507	0.11600862946505436	0.6656349209851342	21.174858858220546	0.016112309671843798	2.7146581165664967e-05	3.0701295005304047e-06
508	1970-01-01 00:00:00.000000508	0.09211740079251475	0.7623278405683762	34.01871946129944	0.012794083448661104	2.2473745122909615e-05	6.226692467525962e-06
509	1970-01-01 00:00:00.000000509	0.0927760465320266	0.7607207704270214	34.63479535456773	0.012885562003150159	2.2916437136811343e-05	6.229610093655663e-06
510	1970-01-01 00:00:00.000000510	0.09320570204737377	0.7604610737657241	34.96064262517958	0.012945236388450892	2.2504677639485652e-05	6.232789253506078e-06
511	1970-01-01 00:00:00.000000511	0.09356547316872284	0.7606342716423664	35.20577931690733	0.012995204591336042	2.23167441394353e-05	6.2314602635912e-06
512	1970-01-01 00:00:00.000000512	0.09390523084175084	0.7608003357779181	35.42764332842312	0.013042393173751403	2.1924692865863843e-05	6.23052652820531e-06
513	1970-01-01 00:00:00.000000513	0.09424025686575016	0.7610859250578663	35.64316314091324	0.013088924581959739	2.266414114122887e-05	6.233224216815749e-06
514	1970-01-01 00:00:00.000000514	0.09457405728301227	0.76133322965324	35.857149082311736	0.013135285742206656	2.3447861557768827e-05	6.230320211975689e-06
515	1970-01-01 00:00:00.000000515	0.09490901656931491	0.7615644455472967	36.07006226877498	0.013181807827291213	2.267217062252647e-05	6.22424629408203e-06
516	1970-01-01 00:00:00.000000516	0.09524452776009534	0.7618203408300617	36.28185552019069	0.013228406631029165	2.2674221272063237e-05	6.225026415025024e-06
517	1970-01-01 00:00:00.000000517	0.09558031908692144	0.7619609866020984	36.494072875390394	0.013275044323613011	2.199226835396112e-05	6.224140978645231e-06
518	1970-01-01 00:00:00.000000518	0.09591713467855138	0.7622176102224874	36.70598135948905	0.01332182427042392	2.2947869353737716e-05	6.221646988010208e-06
519	1970-01-01 00:00:00.000000519	0.09625501747517283	0.7624465979015335	36.91763656490157	0.013368752444116925	2.2865262511788856e-05	6.222525711380772e-06
520	1970-01-01 00:00:00.000000520	0.09659358195112532	0.7625987442540642	37.12854722692322	0.013415775268775675	2.2543371908027104e-05	6.222485742871261e-06
521	1970-01-01 00:00:00.000000521	0.09693268298420499	0.7627985604633205	37.33919019305019	0.013462872644787644	2.2918673439296454e-05	6.2214900952013955e-06
522	1970-01-01 00:00:00.000000522	0.09727245423079624	0.7629900886146609	37.55030476688667	0.0135100630789215	2.2811724122086785e-05	6.2153032101467154e-06
523	1970-01-01 00:00:00.000000523	0.09761336688718687	0.763187063675649	37.76119036222464	0.013557412044057197	2.278482036303819e-05	6.212602517687081e-06
524	1970-01-01 00:00:00.000000524	0.0979550275192436	0.763340377417314	37.97107698288285	0.013604864922849813	2.242238679597202e-05	6.214921634551822e-06
525	1970-01-01 00:00:00.000000525	0.09829741005974556	0.7635846213502495	38.180746074365636	0.013652418056512265	2.223801653122373e-05	6.210445805365584e-06
526	1970-01-01 00:00:00.000000526	0.09864048067109378	0.7636910786620288	38.39013217736552	0.013700066720424441	2.1547154011203156e-05	6.207962606269905e-06
527	1970-01-01 00:00:00.000000527	0.09898419473036632	0.7638991948534064	38.59912809779934	0.013747804817549041	2.1998494029769186e-05	6.2087798351624156e-06
528	1970-01-01 00:00:00.000000528	0.09932854204587027	0.7639660282221754	38.80846757809202	0.013795630836499225	2.2539786274210988e-05	6.207087193874364e-06
529	1970-01-01 00:00:00.000000529	0.09967399586032283	0.7641283781552204	39.01673630762739	0.01384361052502022	2.2021498205056794e-05	6.20854137266698e-06
530	1970-01-01 00:00:00.000000530	0.10001967028064004	0.764317759796026	39.22560859715139	0.013891620856690698	2.2607205198162334e-05	6.2016788070528914e-06
531	1970-01-01 00:00:00.000000531	0.10036656551699866	0.7644105840501162	39.43333800767227	0.013939800736960654	2.24181899640937e-05	6.2070031564714035e-06
532	1970-01-01 00:00:00.000000532	0.10071368917329765	0.7645527273290613	39.641461089711996	0.013988012348426167	2.2843246746112947e-05	6.201432019178604e-06
533	1970-01-01 00:00:00.000000533	0.10106178842431282	0.7646613439798684	39.84902502270088	0.014036359550909795	2.290347263151339e-05	6.205191141559099e-06
534	1970-01-01 00:00:00.000000534	0.10141063656879312	0.7647938338931136	40.056186495211946	0.014084810615758343	2.309240653059006e-05	6.200578828278674e-06
535	1970-01-01 00:00:00.000000535	0.10175991183867558	0.7648975042726311	40.26258635435013	0.014133321066572736	2.2618157157696724e-05	6.204249031371218e-06
536	1970-01-01 00:00:00.000000536	0.10210973681206398	0.7649938190437602	40.46883102247904	0.014181907881403708	2.305255926395166e-05	6.198274125541252e-06
537	1970-01-01 00:00:00.000000537	0.10246047471422523	0.7650861237898673	40.67513867449901	0.014230621465918712	2.2665029190869673e-05	6.197893367871471e-06
538	1970-01-01 00:00:00.000000538	0.10281179250193977	0.7651937555900402	40.8809009850462	0.014279415646469633	2.313636172743881e-05	6.19852894378529e-06
539	1970-01-01 00:00:00.000000539	0.10316375273651152	0.7653049607184444	41.08605055153675	0.01432829898055683	2.301700239696281e-05	6.198046052321408e-06
540	1970-01-01 00:00:00.000000540	0.10351610320804658	0.7653532754402682	41.29111760790542	0.014377236522322215	2.2653976888229046e-05	6.1954585562422855e-06
541	1970-01-01 00:00:00.000000541	0.10386915396718997	0.7654533575480684	41.495287188569414	0.014426271412242017	2.25491481562055e-05	6.1963062486004075e-06
542	1970-01-01 00:00:00.000000542	0.1042228748340864	0.7655325921985315	41.699415511155046	0.014475399269627223	2.1847363458874965e-05	6.194601115805548e-06
543	1970-01-01 00:00:00.000000543	0.10457701860588298	0.7656537811999011	41.902823324269924	0.014524585951481338	2.22618886580684e-05	6.192998684471261e-06
544	1970-01-01 00:00:00.000000544	0.1049316954884296	0.7656940754601661	42.106502811164106	0.01457384656032503	2.2302797907873875e-05	6.196529317474627e-06
545	1970-01-01 00:00:00.000000545	0.10528709288566886	0.7657264435235908	42.30961599151794	0.014623207340872945	2.2744105655446192e-05	6.1890154803796255e-06
546	1970-01-01 00:00:00.000000546	0.10564324002191819	0.765813451624421	42.51246768126701	0.014672672151164847	2.2369288784487577e-05	6.18571948169261e-06
547	1970-01-01 00:00:00.000000547	0.10599970598704929	0.7658639889989738	42.714486649092386	0.014722181382824388	2.2367320077250628e-05	6.191319971795154e-06
548	1970-01-01 00:00:00.000000548	0.10635660079283615	0.7658841985417477	42.91649738187095	0.014771750133437157	2.2015815162521148e-05	6.184220891849775e-06
549	1970-01-01 00:00:00.000000549	0.10671426006373937	0.7659470226345609	43.11805521565156	0.014821425057719547	2.2563728692751417e-05	6.187424326935084e-06
550	1970-01-01 00:00:00.000000550	0.10707254983526411	0.7659370456832111	43.31896602897935	0.014871187474049669	2.1496788265097248e-05	6.18575109829895e-06
551	1970-01-01 00:00:00.000000551	0.10743065196158344	0.7660233835205726	43.51984397632633	0.01492092390083992	2.2774597977572385e-05	6.180401630257259e-06
552	1970-01-01 00:00:00.000000552	0.1077900739424644	0.7660324115850633	43.72034094770778	0.014970843558775596	2.2410237285658614e-05	6.181312794660833e-06
553	1970-01-01 00:00:00.000000553	0.10814957793487119	0.7660743939335956	43.92067232982531	0.015020774675950534	2.2937794625634455e-05	6.183636359863609e-06
554	1970-01-01 00:00:00.000000554	0.10850980849615262	0.7660888848303252	44.12015012269069	0.015070806693379667	2.1865694473787103e-05	6.1778080415844275e-06
555	1970-01-01 00:00:00.000000555	0.10887025233820607	0.7661189086644905	44.319354189256316	0.015120868409381209	2.2707888387377945e-05	6.176563199787868e-06
556	1970-01-01 00:00:00.000000556	0.10923118713113882	0.7661370820602962	44.518418845921666	0.01517099822875608	2.2875118719755693e-05	6.181167263510043e-06
557	1970-01-01 00:00:00.000000557	0.10959302368682566	0.7661317920677172	44.71644923374503	0.015221253292163542	2.235872448952403e-05	6.178802232275688e-06
558	1970-01-01 00:00:00.000000558	0.10995471423906872	0.7661054110803521	44.91393467525553	0.015271488110448608	2.1823086421311755e-05	6.172093940717379e-06
559	1970-01-01 00:00:00.000000559	0.11031686601820898	0.7661351968810015	45.1116764275553	0.01532178695497546	2.2218364975173198e-05	6.172240376887125e-06
560	1970-01-01 00:00:00.000000560	0.11067972629671735	0.7661962449232628	45.3093130577661	0.015372184235824924	2.282268387976268e-05	6.170275123107174e-06
561	1970-01-01 00:00:00.000000561	0.11104316013874066	0.7661478314799003	45.50568380576308	0.015422661152614727	2.23772016751455e-05	6.173842727228501e-06
562	1970-01-01 00:00:00.000000562	0.1114065379375423	0.7661236914823915	45.70206049638571	0.01547313027027027	2.2235249907872733e-05	6.1653922976859415e-06
563	1970-01-01 00:00:00.000000563	0.11177076615138024	0.766134394571683	45.89824688156723	0.015523717511308995	2.3101477604821727e-05	6.170153005346348e-06
564	1970-01-01 00:00:00.000000564	0.11213521586526465	0.7661061214542862	46.0936385717341	0.015574335497772233	2.2392172057447515e-05	6.169236586788722e-06
565	1970-01-01 00:00:00.000000565	0.1125000377134505	0.7660801251755731	46.28854171972479	0.015625005210152934	2.2348171850956473e-05	6.165913713864932e-06
566	1970-01-01 00:00:00.000000566	0.11286498537202753	0.7660995944525651	46.48292969089807	0.015675692383329175	2.2907991658476237e-05	6.16531748161837e-06
567	1970-01-01 00:00:00.000000567	0.11323069977517665	0.7660583597673257	46.677209011847836	0.015726486077367784	2.2118879311134143e-05	6.162069328678337e-06
568	1970-01-01 00:00:00.000000568	0.11359662986470567	0.7660286349266412	46.87092668296862	0.015777309687288046	2.261769402372684e-05	6.165113608613401e-06
569	1970-01-01 00:00:00.000000569	0.1139630031073648	0.7660136624866062	47.06454834523895	0.015828194919637117	2.238306738196657e-05	6.157576844346808e-06
570	1970-01-01 00:00:00.000000570	0.1143297247030199	0.7659662243273222	47.25709720480893	0.015879128470731356	2.2006621602518606e-05	6.158702829568735e-06
571	1970-01-01 00:00:00.000000571	0.11469638303290414	0.7659479716165951	47.449947023247496	0.01593005313125894	2.301712636276105e-05	6.157973584111165e-06
572	1970-01-01 00:00:00.000000572	0.11506398106193423	0.7659182154209453	47.64174880782854	0.015981108461483415	2.2015070606596655e-05	6.154276256026413e-06
573	1970-01-01 00:00:00.000000573	0.11543165514882339	0.7658751245209355	47.83314087216591	0.016032174348651458	2.203349660334145e-05	6.1584046570285844e-06
574	1970-01-01 00:00:00.000000574	0.11579918785207483	0.7658247707052247	48.024691674550276	0.016083220499892498	2.2158602221389666e-05	6.147303038451845e-06
575	1970-01-01 00:00:00.000000575	0.11616765351946097	0.7658174761558311	48.21566142391226	0.01613439631854347	2.3025874068182928e-05	6.152910529723963e-06
576	1970-01-01 00:00:00.000000576	0.11653638949879812	0.7657755714454849	48.406007230653316	0.016185609648764036	2.2826400011588633e-05	6.154203401210243e-06
577	1970-01-01 00:00:00.000000577	0.11690532460830817	0.7656531682801495	48.59634985302573	0.016236850665157395	2.253529766472869e-05	6.151544390488121e-06
578	1970-01-01 00:00:00.000000578	0.11727453864836705	0.7656414484676464	48.7855089695685	0.016288130342399308	2.192064538960335e-05	6.148872839432968e-06
579	1970-01-01 00:00:00.000000579	0.11764382202951632	0.7655994759740027	48.97442005888901	0.01633941975618514	2.2342317094926926e-05	6.147218463691638e-06
580	1970-01-01 00:00:00.000000580	0.11801345199079236	0.7655355911915981	49.163058505556954	0.016390757236629142	2.2284636290167967e-05	6.142866225841529e-06
581	1970-01-01 00:00:00.000000581	0.11838360454235095	0.7654874165774248	49.35110492147914	0.016442167281417328	2.182577322383189e-05	6.1454813437140755e-06
582	1970-01-01 00:00:00.000000582	0.11875376516910469	0.765444468802789	49.53878351471804	0.016493578416777486	2.2292420928002482e-05	6.146148018325038e-06
583	1970-01-01 00:00:00.000000583	0.11912412467322027	0.7653511395880594	49.72624576284613	0.01654501726549278	2.2392856117573367e-05	6.141171454550474e-06
584	1970-01-01 00:00:00.000000584	0.11949509189802313	0.765306695462893	49.91315608548486	0.01659654054229232	2.224257520840049e-05	6.13742419629891e-06
585	1970-01-01 00:00:00.000000585	0.11986604556360099	0.7652267468712849	50.09959169314457	0.016648061919017253	2.2284934118766166e-05	6.134976806707104e-06
586	1970-01-01 00:00:00.000000586	0.12023721831986726	0.7651922050137064	50.285606080291444	0.01669961370292887	2.235893382137859e-05	6.139131267443811e-06
587	1970-01-01 00:00:00.000000587	0.12060875188512465	0.76510074884367	50.47151580257604	0.01675121555543529	2.1750871329043548e-05	6.127764914272317e-06
588	1970-01-01 00:00:00.000000588	0.12098039213519662	0.7650480560610984	50.65682617917886	0.01680283224749937	2.3028534946528003e-05	6.136068232456928e-06
589	1970-01-01 00:00:00.000000589	0.12135209008380898	0.7649421901921827	50.841640289357706	0.01685445696517593	2.1716207588705655e-05	6.125636307850853e-06
590	1970-01-01 00:00:00.000000590	0.12172461718416773	0.7648927584529188	51.02597786300379	0.016906196897885414	2.2202946876132296e-05	6.125523619054124e-06
591	1970-01-01 00:00:00.000000591	0.1220966117170255	0.7648349387153972	51.20979633218744	0.01695786272046318	2.2623411699162006e-05	6.129407505406334e-06
592	1970-01-01 00:00:00.000000592	0.12246917401115619	0.7647122588343958	51.393271925166616	0.017009607476818314	2.2035564393938714e-05	6.125732124391369e-06
593	1970-01-01 00:00:00.000000593	0.12284187585856754	0.7646154410770626	51.57601356663645	0.017061371660199456	2.1560000637894472e-05	6.122330929257914e-06
594	1970-01-01 00:00:00.000000594	0.12321453395726775	0.7645791245438386	51.7592229825516	0.017113129689483805	2.237329081215482e-05	6.118885092249406e-06
595	1970-01-01 00:00:00.000000595	0.1235877892971246	0.7644750935630265	51.941785821957595	0.017164970791460937	2.2772654537023673e-05	6.118275346930821e-06
596	1970-01-01 00:00:00.000000596	0.12396124871273467	0.7643946292784778	52.12350443262282	0.017216840133265552	2.2571287113805876e-05	6.115624187718073e-06
597	1970-01-01 00:00:00.000000597	0.1243345851828958	0.7643219423569195	52.30458527379827	0.017268692367827795	2.2333782342762707e-05	6.108935236217385e-06
598	1970-01-01 00:00:00.000000598	0.1247081796495565	0.7642245800857932	52.485657670495854	0.017320580498763994	2.2020736547763924e-05	6.106770783683994e-06
599	1970-01-01 00:00:00.000000599	0.12508194549126636	0.7640796682350801	52.665759554221246	0.017372492409024744	2.14170329895655e-05	6.103639648787209e-06
600	1970-01-01 00:00:00.000000600	0.12545550873287672	0.7640178103759837	52.84558617385601	0.017424376145074322	2.157408055674949e-05	6.101566762597652e-06
601	1970-01-01 00:00:00.000000601	0.12582944679066374	0.7639521794456602	53.025868094456605	0.01747631202443472	2.2298865319753096e-05	6.100152526964588e-06
602	1970-01-01 00:00:00.000000602	0.12620385942208762	0.7638264285198292	53.20518825641213	0.017528313797657704	2.1452505744726917e-05	6.09300457672323e-06
603	1970-01-01 00:00:00.000000603	0.1265782778004742	0.7637630176764545	53.38390915557177	0.017580316314791174	2.19107860222174e-05	6.093156805346605e-06
604	1970-01-01 00:00:00.000000604	0.12695245622465012	0.7636333795483612	53.5622106617459	0.017632285572404722	2.16357422783703e-05	6.083837781657063e-06
605	1970-01-01 00:00:00.000000605	0.12732712299652843	0.763579646778732	53.74010546537548	0.017684322586881053	2.134166639077362e-05	6.077721985591314e-06
606	1970-01-01 00:00:00.000000606	0.12770159087314661	0.7634769146146806	53.91766426322533	0.017736332103972175	2.2242357992226617e-05	6.08163438090533e-06
607	1970-01-01 00:00:00.000000607	0.1280763766149114	0.7633095513842098	54.09520694924564	0.017788385662077046	2.1245537218385456e-05	6.06931870318497e-06
608	1970-01-01 00:00:00.000000608	0.12845133024345598	0.7632954038989567	54.27175448691196	0.017840462504118616	2.1872927007257005e-05	6.069336555748731e-06
609	1970-01-01 00:00:00.000000609	0.12882635287385835	0.7631526980266294	54.44797515093717	0.017892549000843635	2.1799834278127866e-05	6.062863602343783e-06
610	1970-01-01 00:00:00.000000610	0.12920148677139923	0.7630734299515489	54.624359596241376	0.017944650884965496	2.1641852640966452e-05	6.051702017315879e-06
611	1970-01-01 00:00:00.000000611	0.12957649083764827	0.7629240633652822	54.80050371892329	0.01799673486687966	2.2634815435878225e-05	6.0320647053243175e-06
612	1970-01-01 00:00:00.000000612	0.12090011668935041	0.9529720908042422	58.3177488528502	0.016791682855501547	7.267468013266902e-05	4.1007284454532935e-05
613	1970-01-01 00:00:00.000000613	0.07920969838354927	1.2099723158330822	65.6163462827659	0.01100134698026514	0.00013490138535736666	0.00014632874045187477
614	1970-01-01 00:00:00.000000614	0.07323487544825577	1.2503619951205303	60.03872508047483	0.010171510469740004	0.00011685920939589251	0.00012585025225103446
615	1970-01-01 00:00:00.000000615	0.07017948942620018	1.272800626529298	57.01323034556771	0.009747151310510124	0.00010710936564269872	0.00011710366767914371
616	1970-01-01 00:00:00.000000616	0.0686456332588494	1.285301309569412	55.410116250266015	0.009534115742640278	9.921323189121799e-05	0.00011260359834299541
617	1970-01-01 00:00:00.000000617	0.06797226919244591	1.2920217528010711	54.652007590021846	0.00944059294869988	9.920018339511944e-05	0.0001106048424119036
618	1970-01-01 00:00:00.000000618	0.06780868400393646	1.2952859238014902	54.40839091944327	0.009417872771474765	9.632217088232525e-05	0.00010955575076603836
619	1970-01-01 00:00:00.000000619	0.06795675348727682	1.2964001379867847	54.482216383382536	0.009438437984254183	9.80481556800225e-05	0.00010929394773163663
620	1970-01-01 00:00:00.000000620	0.06829783403026038	1.2961259641801548	54.75083142153413	0.009485810276917663	9.555830696274455e-05	0.00010940824768022988
621	1970-01-01 00:00:00.000000621	0.06876015046219967	1.2950575504826323	55.14025597125344	0.009550020901641655	9.528247987901782e-05	0.00010988863456698314
622	1970-01-01 00:00:00.000000622	0.06929872046554278	1.293364370670805	55.604185244409955	0.009624822295408054	9.173892465922268e-05	0.00011038400469932453
623	1970-01-01 00:00:00.000000623	0.0698864062612072	1.291491964136957	56.1139440776562	0.009706445323755735	9.987040822981052e-05	0.00011107231959973811
624	1970-01-01 00:00:00.000000624	0.07050624719167904	1.2892856873275313	56.64983504988325	0.009792534337154178	9.656284523956697e-05	0.00011181910933140341
625	1970-01-01 00:00:00.000000625	0.0711456421042923	1.2869618033345158	57.20202012628592	0.00988133918091522	0.00010195847740893934	0.00011278043545771188
626	1970-01-01 00:00:00.000000626	0.07179854671429586	1.2845857179924647	57.762306299850714	0.009972020374138052	0.00010376019448612355	0.00011342023263079723
627	1970-01-01 00:00:00.000000627	0.0724599723246707	1.2821250865788538	58.32713876824493	0.010063885032395869	0.00010614231299238947	0.00011424509212130199
628	1970-01-01 00:00:00.000000628	0.07312738840702906	1.2794965211800844	58.89143090792199	0.010156581689406386	0.00010462384653903851	0.0001152139151723552
629	1970-01-01 00:00:00.000000629	0.07379785516694073	1.277118105884035	59.452969759061986	0.010249702113391006	0.00010425520196536069	0.00011632227589289341
630	1970-01-01 00:00:00.000000630	0.07446826565601436	1.2745121595691202	60.011478040933575	0.010342814713824058	0.00010210562254190305	0.00011746636812508156
631	1970-01-01 00:00:00.000000631	0.07513901424580603	1.2719988894808842	60.56807293109655	0.01043597423500612	0.00010645517171895528	0.00011835298284651568
632	1970-01-01 00:00:00.000000632	0.07581075675201962	1.2694534995672244	61.12122586050202	0.010529271749855742	0.00010625090435458741	0.00011913813469342115
633	1970-01-01 00:00:00.000000633	0.07648260888720064	1.2669151242312422	61.66930485058968	0.01062258458577527	0.00010772061708219377	0.00012016974152834061
634	1970-01-01 00:00:00.000000634	0.07715200723935708	1.2644593410078193	62.213252621633366	0.010715556578337677	0.00011413679710556038	0.00012125730398951792
635	1970-01-01 00:00:00.000000635	0.07782140451404515	1.26193988429992	62.75392905639834	0.010808528379182695	0.00011718408355056471	0.00012228441165684228
636	1970-01-01 00:00:00.000000636	0.07848877380016023	1.2594441090962056	63.28719050761052	0.01090121856383366	0.00011423890463316582	0.0001233482836775611
637	1970-01-01 00:00:00.000000637	0.07915277073684979	1.2570067827387466	63.815439443350115	0.010993440375720436	0.00011796272415933466	0.00012442906271075067
638	1970-01-01 00:00:00.000000638	0.0798145533211492	1.2545707783463704	64.33765231961401	0.01108535463411068	0.00011822444674290517	0.00012544546769680638
639	1970-01-01 00:00:00.000000639	0.08047289268985253	1.252135941448382	64.85495146892654	0.011176790664758969	0.00011809118635509576	0.0001265305616295923
640	1970-01-01 00:00:00.000000640	0.08112864800235105	1.2497974685181104	65.36833560796414	0.01126786782528837	0.00012791974264821836	0.00012770608414375688
641	1970-01-01 00:00:00.000000641	0.08178328174572776	1.2473811883470831	65.87499038523866	0.011358789107248085	0.0001222995985579184	0.00012885768104796554
642	1970-01-01 00:00:00.000000642	0.08243235362178539	1.2450511335353238	66.37590385678392	0.011448937987732782	0.0001251179494742832	0.00012997600725500795
643	1970-01-01 00:00:00.000000643	0.0830788187222551	1.242756150266351	66.87047829609352	0.011538724798017165	0.00012355802937477655	0.00013105638710638379
644	1970-01-01 00:00:00.000000644	0.08371951339196912	1.2405010272396644	67.35979512729162	0.011627710163289543	0.00012592159649217694	0.00013237649301756763
645	1970-01-01 00:00:00.000000645	0.08435887835118251	1.2382144223560911	67.84659376096981	0.011716510873122117	0.0001274215362393872	0.0001335457856353842
646	1970-01-01 00:00:00.000000646	0.08499501193233475	1.2359691219166855	68.32682385349132	0.011804862790818988	0.00012365678610136373	0.0001345671190217901
647	1970-01-01 00:00:00.000000647	0.08562732971737509	1.2337603271439226	68.80249060029828	0.011892684695003729	0.00012536460622868158	0.00013588476756960446
648	1970-01-01 00:00:00.000000648	0.086256189561063	1.2316290890564348	69.27390909226635	0.011980026320543447	0.00013108435900671843	0.0001369715080965535
649	1970-01-01 00:00:00.000000649	0.08688212050291873	1.2294665760365213	69.74019128423889	0.01206696114728334	0.00012897645832449483	0.00013814524119632238
650	1970-01-01 00:00:00.000000650	0.08750315263757684	1.2274059180536812	70.20098378842405	0.012153215620032987	0.0001346642983655323	0.00013935286482328496
651	1970-01-01 00:00:00.000000651	0.08812132257282282	1.2252563707207207	70.65702881231232	0.012239072604354353	0.0001261084363148934	0.00014028074903142104
652	1970-01-01 00:00:00.000000652	0.08873529316015037	1.2232079393984963	71.10749421578947	0.01232434627669173	0.0001283207690215955	0.00014157866027055094
653	1970-01-01 00:00:00.000000653	0.08934439250188281	1.2211727815936135	71.55460254104534	0.012408943381533364	0.00012670925072154316	0.00014275773467967382
654	1970-01-01 00:00:00.000000654	0.08995167557065219	1.219180152324879	71.99733542044082	0.01249328826539855	0.00012830743172508304	0.00014389563534059093
655	1970-01-01 00:00:00.000000655	0.09055473935017777	1.217226054240109	72.4355896429382	0.012577047098872834	0.00012895895719567288	0.0001451860927591604
656	1970-01-01 00:00:00.000000656	0.09115379801789505	1.215310279799818	72.8697773764028	0.012660249731574159	0.00013065457965805277	0.00014626187385214214
657	1970-01-01 00:00:00.000000657	0.09175006766955597	1.2134668486161801	73.3019872118309	0.01274306495057786	0.00014057265781277373	0.00014747339530440628
658	1970-01-01 00:00:00.000000658	0.09234387855076875	1.2115678072766023	73.72925472446339	0.0128255386725529	0.0001403986750676663	0.0001488049864860053
659	1970-01-01 00:00:00.000000659	0.09293352872465314	1.209733291126696	74.15210206891295	0.012907434541850891	0.00014433228281724957	0.0001498319070788586
660	1970-01-01 00:00:00.000000660	0.09351924824541284	1.2079733185015291	74.57152985168196	0.012988784461773699	0.000151367728807737	0.0001509628336073874
661	1970-01-01 00:00:00.000000661	0.09410226432502876	1.206073634112687	74.9864603434266	0.01306975895592181	0.00014046964888406285	0.00015223020281996799
662	1970-01-01 00:00:00.000000662	0.09468080472902234	1.2043493341031561	75.39710902155504	0.013150111794457275	0.00014573883555374904	0.00015352096614359957
663	1970-01-01 00:00:00.000000663	0.09525568250944415	1.202616338986971	75.80509973864775	0.01322995590702336	0.00014551271725946342	0.00015459012670952706
664	1970-01-01 00:00:00.000000664	0.09582832246593373	1.2008676416073087	76.21024905775782	0.013309489194022917	0.0001443899591601115	0.00015585467502820957
665	1970-01-01 00:00:00.000000665	0.09639752936709843	1.1991296955712403	76.61158882804622	0.01338854573101683	0.00013823744032474987	0.00015700734353858115
666	1970-01-01 00:00:00.000000666	0.09696378960826986	1.197547049043992	77.01066030467899	0.013467193027358932	0.00014695861624125603	0.00015821808514155942
667	1970-01-01 00:00:00.000000667	0.09752758037406485	1.1959050251714465	77.40536796290523	0.013545497245947632	0.0001457889640748909	0.00015935346819100934
668	1970-01-01 00:00:00.000000668	0.09808643892452977	1.1943452257863107	77.79700256692422	0.013623116549598066	0.00015220849199908687	0.00016050683841250588
669	1970-01-01 00:00:00.000000669	0.09864327478982388	1.19273969369863	78.18529283444227	0.013700454866536203	0.00015040814402994911	0.00016179205063190593
670	1970-01-01 00:00:00.000000670	0.09919651088295205	1.1912001606863052	78.57030133578816	0.013777293205108116	0.00015189096107352787	0.00016310632828232105
671	1970-01-01 00:00:00.000000671	0.09974630142655368	1.1896470745448837	78.95192834981168	0.013853652936283743	0.0001476311551074231	0.00016433148962319993
672	1970-01-01 00:00:00.000000672	0.10029349651592606	1.1881129217459694	79.33189623751474	0.013929652346047974	0.00014736520121281951	0.00016537361191499184
673	1970-01-01 00:00:00.000000673	0.1008376289976322	1.1866596382794001	79.70987246645619	0.014005226263614837	0.00015229742133362274	0.0001663374672495699
674	1970-01-01 00:00:00.000000674	0.10138020727042833	1.1851830026078711	80.08541512407143	0.014080584362256995	0.00015200354659625415	0.00016755777379941035
675	1970-01-01 00:00:00.000000675	0.10192023904678965	1.1837876437336712	80.45817795423957	0.014155588797403213	0.00015721653821285724	0.0001687257699359384
676	1970-01-01 00:00:00.000000676	0.10245668305326569	1.1823838442454027	80.82665229311985	0.014230094890615093	0.00015902627474552946	0.00016999142349087885
677	1970-01-01 00:00:00.000000677	0.10298900997058123	1.180967648723861	81.19250830722748	0.014304029093583526	0.00015408070571596566	0.00017108274282248625
